Customer_ID,Total_Transactions,Total_Spend,Avg_Transaction,Fraud_Transactions,Max_Risk_Score,Avg_Risk_Score,Customer_Risk_Level
CUST01334,7,46015.53,6573.647142857143,1,10,1.4285714285714286,Low
CUST01335,10,2033.6599999999999,203.36599999999999,0,10,1.0,Low
CUST01336,13,357706.84,27515.91076923077,1,20,4.615384615384615,Low
CUST01337,10,107537.11,10753.711,0,10,1.0,Low
CUST01338,7,5346.23,763.7471428571428,0,0,0.0,Low
CUST01339,8,39382.96,4922.87,0,10,3.75,Low
CUST01340,11,201861.72,18351.065454545456,0,10,3.6363636363636362,Low
CUST01341,7,64821.53,9260.218571428572,1,15,5.0,Low
CUST01342,6,1761.8999999999999,293.65,1,30,6.666666666666667,Low
CUST01343,7,1420.6299999999999,202.94714285714284,0,10,5.714285714285714,Low
CUST01344,9,197988.15,21998.683333333334,0,10,4.444444444444445,Low
CUST01345,8,1755.01,219.37625,0,10,2.5,Low
CUST01346,13,15013.15,1154.8576923076923,0,10,1.5384615384615385,Low
CUST01347,16,65757.72,4109.8575,0,10,0.625,Low
CUST01348,10,2908.7400000000002,290.874,0,10,2.0,Low
CUST01349,7,4659.8,665.6857142857143,0,10,1.4285714285714286,Low
CUST01350,4,75707.92,18926.98,0,0,0.0,Low
CUST01351,13,718990.05,55306.92692307693,0,10,1.5384615384615385,Low
CUST01352,13,229887.59,17683.66076923077,0,10,3.076923076923077,Low
CUST01353,9,3039.69,337.74333333333334,0,10,2.2222222222222223,Low
CUST01354,13,25117.0,1932.076923076923,0,10,3.076923076923077,Low
CUST01355,15,46358.8,3090.586666666667,1,30,4.0,Low
CUST01356,8,12334.869999999999,1541.8587499999999,0,10,2.5,Low
CUST01357,6,3962.65,660.4416666666667,0,10,1.6666666666666667,Low
CUST01358,10,75841.16,7584.116,1,10,2.0,Low
CUST01359,12,198721.63,16560.135833333334,1,10,2.5,Low
CUST01360,9,4999.49,555.4988888888888,0,10,3.3333333333333335,Low
CUST01361,15,76915.22,5127.681333333333,0,10,1.3333333333333333,Low
CUST01362,11,51712.229999999996,4701.111818181817,0,10,1.8181818181818181,Low
CUST01363,11,314358.53,28578.048181818183,1,10,2.727272727272727,Low
CUST01364,3,16715.34,5571.78,0,0,0.0,Low
CUST01365,13,50986.369999999995,3922.028461538461,0,10,2.3076923076923075,Low
CUST01366,9,153109.02,17012.11333333333,0,10,1.1111111111111112,Low
CUST01367,11,25717.23,2337.93,0,10,3.6363636363636362,Low
CUST01368,14,69926.05,4994.717857142858,1,10,1.4285714285714286,Low
CUST01369,9,5364.42,596.0466666666666,0,10,2.2222222222222223,Low
CUST01370,10,52014.159999999996,5201.415999999999,1,10,2.0,Low
CUST01371,10,169927.52,16992.752,0,10,3.0,Low
CUST01372,13,39003.05,3000.2346153846156,1,10,2.3076923076923075,Low
CUST01373,11,29432.420000000002,2675.6745454545458,0,10,0.9090909090909091,Low
CUST01374,15,134692.11,8979.473999999998,2,30,6.0,Low
CUST01375,9,64387.11,7154.123333333333,0,10,1.1111111111111112,Low
CUST01376,11,1803.51,163.95545454545456,0,0,0.0,Low
CUST01377,10,59336.1,5933.61,0,10,3.0,Low
CUST01378,8,4703.07,587.88375,0,10,2.5,Low
CUST01379,13,27000.399999999998,2076.953846153846,0,10,1.5384615384615385,Low
CUST01380,8,4380.47,547.55875,0,10,1.25,Low
CUST01381,7,2904.21,414.88714285714286,0,10,2.857142857142857,Low
CUST01382,14,32399.6,2314.2571428571428,0,10,0.7142857142857143,Low
CUST01383,9,104438.15,11604.238888888889,0,10,1.1111111111111112,Low
CUST01384,7,6520.6900000000005,931.527142857143,0,10,4.285714285714286,Low
CUST01385,8,15249.42,1906.1775,1,15,4.375,Low
CUST01386,7,8251.53,1178.7900000000002,0,10,1.4285714285714286,Low
CUST01387,7,10724.240000000002,1532.034285714286,1,10,4.285714285714286,Low
CUST01388,7,10278.400000000001,1468.3428571428574,0,10,1.4285714285714286,Low
CUST01389,14,9943.61,710.2578571428572,0,10,2.857142857142857,Low
CUST01390,11,9973.77,906.7063636363637,0,10,1.8181818181818181,Low
CUST01391,14,357744.26,25553.161428571428,0,10,2.142857142857143,Low
CUST01392,11,13131.8,1193.8,0,10,1.8181818181818181,Low
CUST01393,15,80581.61,5372.107333333333,0,10,2.0,Low
CUST01394,9,2600.8199999999997,288.97999999999996,0,10,3.3333333333333335,Low
CUST01395,12,65030.07,5419.1725,0,10,1.6666666666666667,Low
CUST01396,6,22182.25,3697.0416666666665,1,15,2.5,Low
CUST01397,15,27963.67,1864.2446666666665,0,10,2.0,Low
CUST01398,6,163252.25,27208.708333333332,0,10,5.0,Low
CUST01399,12,46898.92,3908.2433333333333,0,10,2.5,Low
CUST01400,8,5154.81,644.35125,0,10,5.0,Low
CUST01401,9,17925.43,1991.7144444444446,0,10,2.2222222222222223,Low
CUST01402,19,7244.95,381.31315789473683,0,10,3.1578947368421053,Low
CUST01403,11,21107.64,1918.8763636363635,0,10,4.545454545454546,Low
CUST01404,10,124762.91,12476.291000000001,0,10,3.0,Low
CUST01405,6,9254.970000000001,1542.4950000000001,0,10,3.3333333333333335,Low
CUST01406,15,42679.46,2845.2973333333334,0,10,3.3333333333333335,Low
CUST01407,8,47960.84,5995.105,0,10,2.5,Low
CUST01408,10,23710.86,2371.0860000000002,0,10,3.0,Low
CUST01409,13,58284.96000000001,4483.458461538462,1,10,3.8461538461538463,Low
CUST01410,13,143123.52,11009.501538461538,1,20,2.3076923076923075,Low
CUST01411,14,55881.61,3991.5435714285713,2,20,6.428571428571429,Low
CUST01412,15,293316.75,19554.45,1,10,2.0,Low
CUST01413,16,18375.19,1148.449375,0,10,3.75,Low
CUST01414,12,83304.24,6942.02,2,20,5.833333333333333,Low
CUST01415,4,3606.76,901.69,0,0,0.0,Low
CUST01416,8,18743.350000000002,2342.9187500000003,0,10,1.25,Low
CUST01417,14,6254.04,446.71714285714285,0,10,3.5714285714285716,Low
CUST01418,7,113924.93000000001,16274.990000000002,0,10,5.714285714285714,Low
CUST01419,6,21685.35,3614.225,0,10,3.3333333333333335,Low
CUST01420,18,20415.74,1134.207777777778,2,30,4.444444444444445,Low
CUST01421,8,10816.91,1352.11375,1,10,1.25,Low
CUST01422,7,26321.52,3760.217142857143,0,10,1.4285714285714286,Low
CUST01423,5,3868.5699999999997,773.7139999999999,1,20,6.0,Low
CUST01424,6,2946.04,491.00666666666666,0,10,1.6666666666666667,Low
CUST01425,11,98528.0,8957.09090909091,0,10,2.727272727272727,Low
CUST01426,10,63417.0,6341.7,1,10,7.0,Low
CUST01427,9,102919.76,11435.528888888888,0,10,1.1111111111111112,Low
CUST01428,10,4185.17,418.517,0,0,0.0,Low
CUST01429,20,16483.14,824.1569999999999,3,75,7.25,High
CUST01430,6,7263.23,1210.5383333333332,0,10,1.6666666666666667,Low
CUST01431,8,50503.19,6312.89875,0,10,2.5,Low
CUST01432,16,197730.74,12358.17125,0,10,3.125,Low
CUST01433,8,356551.66000000003,44568.957500000004,0,10,5.0,Low
CUST01434,8,52955.35,6619.41875,0,10,2.5,Low
CUST01435,11,382391.15,34762.83181818182,1,20,2.727272727272727,Low
CUST01436,14,32467.75,2319.125,0,10,1.4285714285714286,Low
CUST01437,10,37250.24,3725.024,0,10,4.0,Low
CUST01438,9,8832.74,981.4155555555556,0,10,2.2222222222222223,Low
CUST01439,8,19708.26,2463.5325,3,75,16.875,High
CUST01440,5,74143.63,14828.726,0,10,2.0,Low
CUST01441,7,51335.340000000004,7333.620000000001,1,10,1.4285714285714286,Low
CUST01442,10,5423.6900000000005,542.369,0,10,3.0,Low
CUST01443,5,834.58,166.916,0,0,0.0,Low
CUST01444,5,11843.23,2368.6459999999997,0,10,6.0,Low
CUST01445,10,5618.3,561.83,0,10,2.0,Low
CUST01446,6,27851.46,4641.91,1,15,4.166666666666667,Low
CUST01447,12,38707.98,3225.6650000000004,0,0,0.0,Low
CUST01448,7,9303.7,1329.1000000000001,0,10,2.857142857142857,Low
CUST01449,12,11319.67,943.3058333333333,1,10,2.5,Low
CUST01450,9,13453.68,1494.8533333333335,0,10,3.3333333333333335,Low
CUST01451,10,11839.4,1183.94,0,10,1.0,Low
CUST01452,9,2028.17,225.35222222222222,0,10,1.1111111111111112,Low
CUST01453,10,59192.630000000005,5919.263000000001,1,10,5.0,Low
CUST01454,10,17581.87,1758.187,0,10,5.0,Low
CUST01455,8,7113.639999999999,889.2049999999999,0,0,0.0,Low
CUST01456,9,54915.61,6101.734444444444,1,10,1.1111111111111112,Low
CUST01457,8,14501.52,1812.69,0,10,2.5,Low
CUST01458,11,2509.1800000000003,228.10727272727274,0,10,1.8181818181818181,Low
CUST01459,9,27356.8,3039.644444444444,0,10,1.1111111111111112,Low
CUST01460,8,70079.37,8759.92125,2,20,5.0,Low
CUST01461,14,78329.19,5594.942142857143,1,10,2.857142857142857,Low
CUST01462,11,192945.63,17540.511818181818,0,10,2.727272727272727,Low
CUST01463,5,4658.54,931.708,0,10,4.0,Low
CUST01464,14,196090.08,14006.434285714286,0,10,1.4285714285714286,Low
CUST01465,8,24994.35,3124.29375,0,10,2.5,Low
CUST01466,17,47112.58,2771.328235294118,0,10,2.9411764705882355,Low
CUST01467,11,213465.08000000002,19405.916363636366,0,10,2.727272727272727,Low
CUST01468,12,5148.0199999999995,429.0016666666666,0,10,4.166666666666667,Low
CUST01469,8,112878.23,14109.77875,1,10,1.25,Low
CUST01470,5,17015.98,3403.196,1,30,6.0,Low
CUST01471,9,3460.94,384.5488888888889,0,10,2.2222222222222223,Low
CUST01472,13,30480.69,2344.6684615384615,0,10,1.5384615384615385,Low
CUST01473,9,17863.43,1984.8255555555556,0,10,3.3333333333333335,Low
CUST01474,11,21299.57,1936.3245454545454,0,10,1.8181818181818181,Low
CUST01475,11,2234.66,203.15090909090907,0,10,1.8181818181818181,Low
CUST01476,4,80943.77,20235.9425,0,10,5.0,Low
CUST01477,14,55617.41,3972.672142857143,0,10,2.857142857142857,Low
CUST01478,17,682598.98,40152.88117647059,1,30,4.705882352941177,Low
CUST01479,11,9419.42,856.3109090909091,1,20,5.454545454545454,Low
CUST01480,11,126041.22,11458.292727272727,0,10,3.6363636363636362,Low
CUST01481,6,44449.35999999999,7408.226666666666,0,10,1.6666666666666667,Low
CUST01482,6,11422.8,1903.8,0,0,0.0,Low
CUST01483,8,14541.39,1817.67375,0,10,1.25,Low
CUST01484,13,23164.78,1781.9061538461538,0,10,3.8461538461538463,Low
CUST01485,6,111095.13,18515.855,0,10,1.6666666666666667,Low
CUST01486,9,167702.08,18633.564444444444,1,10,4.444444444444445,Low
CUST01487,8,146540.82,18317.6025,1,10,1.25,Low
CUST01488,11,8605.91,782.3554545454546,0,0,0.0,Low
CUST01489,5,2105.74,421.14799999999997,0,10,2.0,Low
CUST01490,12,36602.97,3050.2475,0,10,2.5,Low
CUST01491,7,17843.18,2549.0257142857145,0,10,1.4285714285714286,Low
CUST01492,10,21564.22,2156.422,0,10,5.0,Low
CUST01493,8,6560.43,820.05375,0,10,2.5,Low
CUST01494,8,20436.36,2554.545,0,10,3.75,Low
CUST01495,12,90671.35,7555.945833333334,0,10,3.3333333333333335,Low
CUST01496,8,110076.88,13759.61,0,10,2.5,Low
CUST01497,11,1902.68,172.9709090909091,0,10,3.6363636363636362,Low
CUST01498,5,830.78,166.156,0,10,4.0,Low
CUST01499,10,5472.17,547.217,1,20,5.0,Low
CUST01500,8,1537.1100000000001,192.13875000000002,1,25,4.375,Low
CUST01501,12,72418.46,6034.871666666667,1,10,1.6666666666666667,Low
CUST01502,12,766630.9900000001,63885.91583333334,1,20,5.833333333333333,Low
CUST01503,13,55802.22,4292.4784615384615,0,10,0.7692307692307693,Low
CUST01504,5,5869.59,1173.9180000000001,0,10,4.0,Low
CUST01505,9,88460.59,9828.954444444444,0,10,4.444444444444445,Low
CUST01506,13,414091.22000000003,31853.170769230772,0,20,3.8461538461538463,Low
CUST01507,10,22334.53,2233.453,0,10,4.0,Low
CUST01508,9,3681.5,409.05555555555554,0,10,1.1111111111111112,Low
CUST01509,13,75509.7,5808.4384615384615,0,10,4.615384615384615,Low
CUST01510,9,5835.68,648.4088888888889,1,15,2.7777777777777777,Low
CUST01511,9,449531.9,49947.98888888889,0,30,5.555555555555555,Low
CUST01512,8,312724.63,39090.57875,0,10,2.5,Low
CUST01513,7,108188.67,15455.524285714286,0,10,2.857142857142857,Low
CUST01514,9,141486.63,15720.736666666668,0,10,3.3333333333333335,Low
CUST01515,14,90568.11,6469.1507142857145,1,20,4.285714285714286,Low
CUST01516,11,188241.38,17112.852727272726,0,10,0.9090909090909091,Low
CUST01517,8,246175.27,30771.90875,1,20,3.75,Low
CUST01518,6,6456.41,1076.0683333333334,0,10,5.0,Low
CUST01519,10,19877.46,1987.7459999999999,0,10,4.0,Low
CUST01520,9,19162.47,2129.1633333333334,0,10,1.1111111111111112,Low
CUST01521,7,6043.29,863.3271428571428,0,10,1.4285714285714286,Low
CUST01522,17,50930.32,2995.9011764705883,0,10,1.1764705882352942,Low
CUST01523,12,61755.34,5146.278333333333,1,10,1.6666666666666667,Low
CUST01524,6,3467.73,577.955,1,20,10.0,Low
CUST01525,9,17460.19,1940.021111111111,0,10,2.2222222222222223,Low
CUST01526,12,91334.41,7611.200833333333,0,10,2.5,Low
CUST01527,14,521796.72000000003,37271.194285714286,0,20,2.142857142857143,Low
CUST01528,8,15323.93,1915.49125,0,10,7.5,Low
CUST01529,7,13183.66,1883.3799999999999,0,10,1.4285714285714286,Low
CUST01530,9,1799.1000000000001,199.9,0,10,3.3333333333333335,Low
CUST01531,6,124005.59000000001,20667.598333333335,0,10,6.666666666666667,Low
CUST01532,10,2215.5,221.55,0,10,2.0,Low
CUST01533,13,892628.66,68663.74307692309,0,30,10.76923076923077,Low
CUST01534,9,8109.39,901.0433333333334,0,10,2.2222222222222223,Low
CUST01535,4,3120.76,780.19,0,10,2.5,Low
CUST01536,12,169253.03,14104.419166666667,0,10,2.5,Low
CUST01537,7,12826.91,1832.4157142857143,0,10,7.142857142857143,Low
CUST01538,10,41004.880000000005,4100.488,1,20,6.0,Low
CUST01539,6,262058.24,43676.37333333333,0,30,6.666666666666667,Low
CUST01540,10,3608.45,360.84499999999997,0,10,3.0,Low
CUST01541,11,58666.57,5333.324545454546,1,10,1.8181818181818181,Low
CUST01542,6,6031.360000000001,1005.2266666666668,0,10,3.3333333333333335,Low
CUST01543,7,5611.51,801.6442857142857,0,10,5.714285714285714,Low
CUST01544,12,5171.12,430.9266666666667,0,0,0.0,Low
CUST01545,14,4187.27,299.09071428571434,0,10,1.4285714285714286,Low
CUST01546,10,46079.95,4607.995,1,20,5.0,Low
CUST01547,16,86418.62,5401.16375,1,10,3.75,Low
CUST01548,13,8047.13,619.01,1,10,3.076923076923077,Low
CUST01549,9,55570.590000000004,6174.51,1,0,0.0,Low
CUST01550,7,4679.33,668.4757142857143,0,10,2.857142857142857,Low
CUST01551,4,40859.39,10214.8475,0,0,0.0,Low
CUST01552,11,63760.880000000005,5796.443636363637,0,10,3.6363636363636362,Low
CUST01553,9,12661.4,1406.822222222222,0,10,2.2222222222222223,Low
CUST01554,10,69117.74,6911.774,0,10,1.0,Low
CUST01555,5,17405.239999999998,3481.048,0,0,0.0,Low
CUST01556,12,13877.91,1156.4925,0,10,2.5,Low
CUST01557,9,12291.8,1365.7555555555555,0,10,3.3333333333333335,Low
CUST01558,11,14752.36,1341.1236363636365,1,15,3.1818181818181817,Low
CUST01559,7,7622.25,1088.892857142857,0,0,0.0,Low
CUST01560,15,53404.130000000005,3560.2753333333335,1,10,2.6666666666666665,Low
CUST01561,8,46476.82,5809.6025,0,10,2.5,Low
CUST01562,18,85455.76,4747.542222222222,0,10,2.7777777777777777,Low
CUST01563,12,13363.26,1113.605,2,20,3.3333333333333335,Low
CUST01564,8,18292.56,2286.57,0,10,3.75,Low
CUST01565,14,21887.61,1563.4007142857142,0,10,1.4285714285714286,Low
CUST01566,8,7512.48,939.06,0,10,2.5,Low
CUST01567,7,49776.43,7110.918571428571,0,10,1.4285714285714286,Low
CUST01568,10,17289.55,1728.955,0,10,2.0,Low
CUST01569,10,12964.86,1296.486,1,20,3.0,Low
CUST01570,7,7703.280000000001,1100.4685714285715,0,10,4.285714285714286,Low
CUST01571,5,2044.22,408.844,0,10,6.0,Low
CUST01572,7,137370.07,19624.295714285716,0,10,1.4285714285714286,Low
CUST01573,10,13510.119999999999,1351.012,0,10,2.0,Low
CUST01574,11,1400.52,127.32,0,10,1.8181818181818181,Low
CUST01575,13,10454.22,804.1707692307692,0,10,3.8461538461538463,Low
CUST01576,11,45656.98,4150.634545454545,0,10,1.8181818181818181,Low
CUST01577,6,21885.809999999998,3647.6349999999998,0,10,1.6666666666666667,Low
CUST01578,11,18632.079999999998,1693.8254545454545,1,30,4.545454545454546,Low
CUST01579,14,6826.99,487.64214285714286,1,30,5.0,Low
CUST01580,13,4402.08,338.6215384615385,0,10,3.8461538461538463,Low
CUST01581,10,6220.43,622.043,0,10,1.0,Low
CUST01582,13,5886.66,452.82,2,20,3.8461538461538463,Low
CUST01583,8,15060.179999999998,1882.5224999999998,0,10,3.75,Low
CUST01584,12,66448.56999999999,5537.380833333333,0,10,1.6666666666666667,Low
CUST01585,14,315507.78,22536.27,1,25,2.5,Low
CUST01586,10,10001.57,1000.1569999999999,0,10,1.0,Low
CUST01587,10,79194.37,7919.437,1,10,1.0,Low
CUST01588,13,32772.76,2520.9815384615385,0,10,6.153846153846154,Low
CUST01589,13,33544.0,2580.3076923076924,0,0,0.0,Low
CUST01590,9,33784.42,3753.8244444444445,1,20,2.2222222222222223,Low
CUST01591,11,71202.04,6472.912727272726,0,10,1.8181818181818181,Low
CUST01592,10,5063.71,506.371,0,10,2.0,Low
CUST01593,7,12729.650000000001,1818.5214285714287,0,10,2.857142857142857,Low
CUST01594,10,138215.89,13821.589000000002,0,10,1.0,Low
CUST01595,13,4930.1900000000005,379.24538461538464,0,10,2.3076923076923075,Low
CUST01596,12,7666.99,638.9158333333334,0,10,3.3333333333333335,Low
CUST01597,4,6788.21,1697.0525,0,10,2.5,Low
CUST01598,10,561922.9400000001,56192.29400000001,0,30,8.0,Low
CUST01599,4,1648.55,412.1375,0,0,0.0,Low
CUST01600,4,10460.65,2615.1625,0,10,2.5,Low
CUST01601,12,62549.28,5212.44,1,10,1.6666666666666667,Low
CUST01602,7,5571.05,795.8642857142858,0,10,5.714285714285714,Low
CUST01603,7,6911.23,987.3185714285713,0,10,5.714285714285714,Low
CUST01604,6,3164.28,527.38,0,10,3.3333333333333335,Low
CUST01605,7,93369.73999999999,13338.534285714284,0,10,1.4285714285714286,Low
CUST01606,11,61672.28,5606.570909090909,1,20,3.6363636363636362,Low
CUST01607,11,3012.1200000000003,273.82909090909095,0,10,1.8181818181818181,Low
CUST01608,5,4468.61,893.722,0,10,2.0,Low
CUST01609,10,119967.48,11996.748,0,10,2.0,Low
CUST01610,14,321072.3,22933.735714285714,0,10,3.5714285714285716,Low
CUST01611,8,1073.28,134.16,1,25,4.375,Low
CUST01612,11,4271.75,388.34090909090907,0,10,0.9090909090909091,Low
CUST01613,15,20375.4,1358.3600000000001,0,10,1.3333333333333333,Low
CUST01614,6,12307.07,2051.1783333333333,0,10,6.666666666666667,Low
CUST01615,7,8325.720000000001,1189.3885714285716,0,10,1.4285714285714286,Low
CUST01616,12,93618.72,7801.56,0,10,1.6666666666666667,Low
CUST01617,5,306565.41000000003,61313.08200000001,2,20,10.0,Low
CUST01618,8,205813.22,25726.6525,1,10,5.0,Low
CUST01619,15,39225.06,2615.004,1,10,2.6666666666666665,Low
CUST01620,10,6152.44,615.2439999999999,0,10,4.0,Low
CUST01621,6,1319.1100000000001,219.8516666666667,0,10,3.3333333333333335,Low
CUST01622,11,1606.85,146.0772727272727,0,10,0.9090909090909091,Low
CUST01623,4,3866.33,966.5825,0,10,5.0,Low
CUST01624,12,12790.91,1065.9091666666666,0,10,1.6666666666666667,Low
CUST01625,5,79329.21,15865.842,0,10,2.0,Low
CUST01626,10,12031.64,1203.164,0,0,0.0,Low
CUST01627,9,160758.9,17862.1,1,10,3.3333333333333335,Low
CUST01628,7,1893.2,270.45714285714286,0,10,4.285714285714286,Low
CUST01629,10,64263.100000000006,6426.31,1,0,0.0,Low
CUST01630,10,108430.41,10843.041000000001,1,10,3.0,Low
CUST01631,13,20629.0,1586.8461538461538,1,20,3.076923076923077,Low
CUST01632,13,625559.42,48119.95538461539,1,20,8.076923076923077,Low
CUST01633,7,24883.52,3554.7885714285717,0,10,2.857142857142857,Low
CUST01634,15,5768.59,384.5726666666667,0,10,2.6666666666666665,Low
CUST01635,10,3747.19,374.719,0,10,2.0,Low
CUST01636,10,100697.22,10069.722,0,0,0.0,Low
CUST01637,11,2700.98,245.54363636363635,0,10,0.9090909090909091,Low
CUST01638,10,34704.47,3470.447,1,20,6.0,Low
CUST01639,14,95910.28,6850.734285714286,0,10,2.142857142857143,Low
CUST01640,5,7247.99,1449.598,0,10,2.0,Low
CUST01641,7,11045.83,1577.9757142857143,0,10,1.4285714285714286,Low
CUST01642,10,21944.13,2194.413,0,10,4.0,Low
CUST01643,14,204380.48,14598.605714285715,0,10,0.7142857142857143,Low
CUST01644,10,94396.96,9439.696,0,10,3.0,Low
CUST01645,11,119345.95000000001,10849.631818181819,2,10,3.6363636363636362,Low
CUST01646,13,26217.88,2016.76,0,10,2.3076923076923075,Low
CUST01647,7,6563.22,937.6028571428571,0,10,2.857142857142857,Low
CUST01648,9,27271.88,3030.208888888889,0,10,4.444444444444445,Low
CUST01649,12,98296.16,8191.346666666667,0,10,1.6666666666666667,Low
CUST01650,18,4500.65,250.0361111111111,0,10,1.6666666666666667,Low
CUST01651,16,129603.3,8100.20625,0,10,2.5,Low
CUST01652,13,7526.3099999999995,578.946923076923,1,10,3.8461538461538463,Low
CUST01653,11,166876.87,15170.624545454544,0,10,2.727272727272727,Low
CUST01654,15,11129.89,741.9926666666667,0,10,0.6666666666666666,Low
CUST01655,9,3799.16,422.12888888888887,0,10,3.3333333333333335,Low
CUST01656,10,2222.54,222.254,0,10,2.0,Low
CUST01657,12,9723.58,810.2983333333333,0,10,5.0,Low
CUST01658,9,110855.36,12317.262222222222,1,10,2.2222222222222223,Low
CUST01659,12,4102.219999999999,341.85166666666663,0,10,2.5,Low
CUST01660,7,19029.04,2718.434285714286,0,10,1.4285714285714286,Low
CUST01661,9,1917.8700000000001,213.0966666666667,0,10,2.2222222222222223,Low
CUST01662,9,3411.51,379.0566666666667,0,10,2.2222222222222223,Low
CUST01663,14,28543.62,2038.83,0,10,1.4285714285714286,Low
CUST01664,10,15801.63,1580.163,0,10,3.0,Low
CUST01665,8,48034.23,6004.27875,0,10,2.5,Low
CUST01666,14,51357.0,3668.3571428571427,0,10,2.142857142857143,Low
CUST01667,9,6090.22,676.6911111111111,0,10,2.2222222222222223,Low
CUST01668,13,36404.87,2800.3746153846155,2,10,2.3076923076923075,Low
CUST01669,7,60540.98,8648.711428571429,0,10,2.857142857142857,Low
CUST01670,9,5860.49,651.1655555555556,0,10,2.2222222222222223,Low
CUST01671,10,66723.59,6672.3589999999995,1,10,2.0,Low
CUST01672,10,9526.98,952.698,0,10,1.0,Low
CUST01673,15,183723.1,12248.206666666667,0,10,2.0,Low
CUST01674,8,1671.0900000000001,208.88625000000002,0,10,7.5,Low
CUST01675,6,13201.85,2200.3083333333334,0,10,1.6666666666666667,Low
CUST01676,9,173712.35,19301.372222222224,0,10,2.2222222222222223,Low
CUST01677,14,25761.61,1840.115,0,10,1.4285714285714286,Low
CUST01678,11,55099.81,5009.073636363636,1,10,1.8181818181818181,Low
CUST01679,7,25437.91,3633.9871428571428,1,20,4.285714285714286,Low
CUST01680,7,1315.1,187.87142857142857,0,10,4.285714285714286,Low
CUST01681,8,15396.39,1924.54875,0,10,1.25,Low
CUST01682,8,10113.77,1264.22125,0,0,0.0,Low
CUST01683,5,589.87,117.974,1,30,12.0,Low
CUST01684,9,70893.06999999999,7877.007777777777,1,10,3.3333333333333335,Low
CUST01685,7,8757.09,1251.0128571428572,1,10,4.285714285714286,Low
CUST01686,9,13057.63,1450.8477777777778,0,0,0.0,Low
CUST01687,12,356848.4,29737.36666666667,0,10,2.5,Low
CUST01688,13,10439.77,803.0592307692308,0,10,2.3076923076923075,Low
CUST01689,10,4074.08,407.408,0,10,1.0,Low
CUST01690,12,6665.23,555.4358333333333,1,30,4.166666666666667,Low
CUST01691,12,4975.86,414.655,1,10,2.5,Low
CUST01692,9,17069.99,1896.6655555555558,0,10,2.2222222222222223,Low
CUST01693,10,217144.6,21714.46,0,10,1.0,Low
CUST01694,13,24434.26,1879.5584615384614,0,10,3.076923076923077,Low
CUST01695,12,18681.2,1556.7666666666667,0,10,2.5,Low
CUST01696,10,59058.89,5905.889,2,20,6.0,Low
CUST01697,7,136902.99,19557.57,0,10,1.4285714285714286,Low
CUST01698,10,58242.94,5824.294,1,10,1.0,Low
CUST01699,12,21083.65,1756.9708333333335,0,10,1.6666666666666667,Low
CUST01700,12,85681.6,7140.133333333334,0,10,1.6666666666666667,Low
CUST01701,11,289637.06,26330.64181818182,0,10,3.6363636363636362,Low
CUST01702,18,62450.090000000004,3469.4494444444445,1,20,3.888888888888889,Low
CUST01703,19,27196.64,1431.4021052631579,1,15,2.8947368421052633,Low
CUST01704,5,3765.16,753.0319999999999,0,10,2.0,Low
CUST01705,12,80272.11,6689.3425,1,10,4.166666666666667,Low
CUST01706,9,131118.84,14568.76,0,0,0.0,Low
CUST01707,8,39948.8,4993.6,0,10,5.0,Low
CUST01708,11,64282.76,5843.887272727273,3,30,4.545454545454546,Low
CUST01709,13,101299.25,7792.25,0,10,0.7692307692307693,Low
CUST01710,13,42630.77,3279.29,0,10,4.615384615384615,Low
CUST01711,9,11288.16,1254.24,0,10,4.444444444444445,Low
CUST01712,13,17974.420000000002,1382.6476923076925,0,10,1.5384615384615385,Low
CUST01713,15,52547.43,3503.162,0,10,2.0,Low
CUST01714,10,30530.75,3053.075,0,10,3.0,Low
CUST01715,9,39911.880000000005,4434.653333333334,0,10,3.3333333333333335,Low
CUST01716,9,22913.1,2545.8999999999996,1,10,1.1111111111111112,Low
CUST01717,11,5064.26,460.3872727272728,0,10,4.545454545454546,Low
CUST01718,10,2655.58,265.558,0,10,3.0,Low
CUST01719,5,3817.27,763.454,0,0,0.0,Low
CUST01720,8,8991.4,1123.925,0,10,2.5,Low
CUST01721,10,43138.08,4313.808,0,10,2.0,Low
CUST01722,4,4713.38,1178.345,0,10,7.5,Low
CUST01723,14,12659.03,904.2164285714287,0,10,2.142857142857143,Low
CUST01724,6,109650.63,18275.105,0,10,3.3333333333333335,Low
CUST01725,19,38393.32,2020.701052631579,0,10,3.1578947368421053,Low
CUST01726,7,5274.48,753.4971428571428,0,0,0.0,Low
CUST01727,10,16771.22,1677.122,0,10,1.0,Low
CUST01728,9,15214.4,1690.4888888888888,0,10,4.444444444444445,Low
CUST01729,12,80167.41,6680.6175,0,10,0.8333333333333334,Low
CUST01730,9,2347.42,260.82444444444445,0,10,2.2222222222222223,Low
CUST01731,9,72918.79000000001,8102.087777777779,0,10,2.2222222222222223,Low
CUST01732,7,4143.04,591.8628571428571,0,0,0.0,Low
CUST01733,7,101112.66,14444.665714285715,1,15,6.428571428571429,Low
CUST01734,7,19165.15,2737.878571428572,0,10,1.4285714285714286,Low
CUST01735,8,15204.150000000001,1900.5187500000002,0,10,2.5,Low
CUST01736,17,36236.340000000004,2131.5494117647063,0,10,1.7647058823529411,Low
CUST01737,13,26233.41,2017.9546153846154,0,10,3.076923076923077,Low
CUST01738,10,23595.91,2359.591,0,0,0.0,Low
